id,zip,score,process,address,restaurant,inspection-date,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
2802509,78613,88,"Routine Inspection","14010 N US 183 HWY SVRD Unit 100 AUSTIN, TX 78613 ","Texas Land & Cattle",2014-12-28T00:00:00Z,30.472886,-97.798736,1,range_interpolation,14010,"N Us Hwy 183",Austin,TX,"Williamson County",78717,US
2802514,78726,94,"Routine Inspection","11521 N FM 620 RD Bldg F AUSTIN, TX 78726 ","Panda Express",2015-12-27T00:00:00Z,30.455622,-97.825867,1,range_interpolation,11521,"Fm 620",Austin,TX,"Travis County",78726,US
2802515,78758,99,"Routine Inspection","11718 METRIC BLVD Bldg A AUSTIN, TX 78758 ","Children's Courtyard, The",2015-12-27T00:00:00Z,30.39695,-97.705613,1,range_interpolation,11718,"Metric Blvd",Austin,TX,"Travis County",78758,US
2802516,78723,85,"Routine Inspection","6007 N IH 35 SVRD NB AUSTIN, TX 78723 ","Texas Land & Cattle",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
2802520,78738,97,"Routine Inspection","17499 HAMILTON POOL RD AUSTIN, TX 78738 ","MN &J Rocky Creek BBQ",2015-12-27T00:00:00Z,30.292229,-98.031857,1,range_interpolation,17499,"Hamilton Pool Rd","Dripping Springs",TX,"Hays County",78620,US
2802522,78702,82,"Routine Inspection","1115 E 11TH ST AUSTIN, TX 78702 ","Blue Dahlia Bistro",2014-12-28T00:00:00Z,30.268898,-97.728848,1,range_interpolation,1115,"E 11th St",Austin,TX,"Travis County",78702,US
2802523,78726,100,"Routine Inspection","11220 FM 2222 RD AUSTIN, TX 78726 ","Target #1953 (Grocery)",2014-12-28T00:00:00Z,30.401136,-97.851586,1,range_interpolation,11220,"Rm 2222",Austin,TX,"Travis County",78730,US
2802524,78726,97,"Routine Inspection","11220 FM 2222 RD AUSTIN, TX 78726 ","Target T-1953 (Starbucks)",2014-12-28T00:00:00Z,30.401136,-97.851586,1,range_interpolation,11220,"Rm 2222",Austin,TX,"Travis County",78730,US
2802526,78735,83,"Routine Inspection","4601 SOUTHWEST PKWY AUSTIN, TX 78735 ",Subway,2014-12-28T00:00:00Z,30.240075,-97.829785,1,range_interpolation,4601,"Southwest Pkwy",Austin,TX,"Travis County",78735,US
2802527,78722,100,"Routine Inspection","3909 N IH 35 SVRD NB AUSTIN, TX 78722 ",Subway,2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
2802530,78734,100,"Routine Inspection","903 S FM 620 RD LAKEWAY, TX 78734 ","LW - Metro Food Mart",2014-12-28T00:00:00Z,30.373265,-97.947161,1,range_interpolation,903,"Fm 620",Austin,TX,"Travis County",78734,US
2802532,78751,85,"Routine Inspection","1000 E 41ST ST Bldg H AUSTIN, TX 78751 ","Pei Wei",2015-12-27T00:00:00Z,30.29879,-97.720452,1,range_interpolation,1000,"E 41st St",Austin,TX,"Travis County",78751,US
2802535,78746,95,"Routine Inspection","2712 BEE CAVES RD Unit 106 ROLLINGWOOD, TX 78746 ","RW - Pizza Nizza",2015-12-27T00:00:00Z,30.269972,-97.785975,1,range_interpolation,2712,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
2802538,78731,100,"Routine Inspection","6700 SHOAL CREEK AUSTIN, TX 78731 ","NW Pony Colt League (AISD)",2014-12-28T00:00:00Z,30.706618,-97.694126,0.8,street_center,,"Shell Rd",Georgetown,TX,"Williamson County",78628,US
2802540,78754,97,"Routine Inspection","13107 DESSAU RD AUSTIN, TX 78754 ","Capital City Kids Daycare",2015-12-27T00:00:00Z,30.400875,-97.639947,1,range_interpolation,13107,"Dessau Rd",Austin,TX,"Travis County",78754,US
2802541,78701,94,"Routine Inspection","209 E 6TH ST AUSTIN, TX 78701 ",Barcelona,2015-12-27T00:00:00Z,30.267515,-97.741421,1,range_interpolation,209,"E 6th St",Austin,TX,"Travis County",78701,US
2802544,78615,88,"Routine Inspection","20306 N FM 973 RD PFLUGERVILLE, TX 78615 ","FM 973 Express",2014-12-28T00:00:00Z,30.4634,-97.467835,1,range_interpolation,20306,"Fm 973",Coupland,TX,"Williamson County",78615,US
2802549,78704,89,"Routine Inspection","710 W BEN WHITE BLVD WB AUSTIN, TX 78704 ","Mc Donald's #31248",2015-12-27T00:00:00Z,30.226987,-97.770738,1,range_interpolation,710,"W Ben White Blvd",Austin,TX,"Travis County",78704,US
2802552,78749,96,"Routine Inspection","6705 W US 290 HWY Unit 107 AUSTIN, TX 78749 ",Detour,2014-12-28T00:00:00Z,30.235099,-97.857733,0.8,street_center,,"State Hwy 71",Austin,TX,"Travis County",78749,US
2802553,78746,93,"Routine Inspection","1101 S MOPAC EXPY NB AUSTIN, TX 78746 ","Texas Land & Cattle Steak House",2014-12-28T00:00:00Z,30.264928,-97.78392,1,range_interpolation,1101,"S Mo Pac Expy",Austin,TX,"Travis County",78746,US
2802555,78731,96,"Routine Inspection","3637 FAR WEST BLVD AUSTIN, TX 78731 ","La Salsa",2015-12-27T00:00:00Z,30.354546,-97.755635,1,range_interpolation,3637,"Far West Blvd",Austin,TX,"Travis County",78731,US
2802562,78617,96,"Routine Inspection","5053 E SH 71 WB AUSTIN, TX 78617 ","La Campena Restaurant",2015-12-27T00:00:00Z,29.477381,-98.496271,0.8,street_center,,"Belknap Pl","San Antonio",TX,"Bexar County",78212,US
2802570,78704,95,"Routine Inspection","1120 S LAMAR BLVD AUSTIN, TX 78704 ","Alamo Draft House Cinema",2014-12-28T00:00:00Z,30.255437,-97.761973,1,range_interpolation,1120,"S Lamar Blvd",Austin,TX,"Travis County",78704,US
2802572,78756,100,"Routine Inspection","3914 N LAMAR BLVD AUSTIN, TX 78756 ",Banzai,2014-12-28T00:00:00Z,30.307183,-97.742015,1,range_interpolation,3914,"N Lamar Blvd",Austin,TX,"Travis County",78756,US
2802579,78705,100,"Routine Inspection","2105 SAN ANTONIO ST AUSTIN, TX 78705 ","Texas Hillel Foundation",2014-12-28T00:00:00Z,30.283941,-97.742863,1,range_interpolation,2105,"San Antonio St",Austin,TX,"Travis County",78705,US
2802586,78617,83,"Routine Inspection","2401 E SH 71 WB AUSTIN, TX 78617 ","Subway- Del Valle",2015-12-27T00:00:00Z,29.477381,-98.496271,0.8,street_center,,"Belknap Pl","San Antonio",TX,"Bexar County",78212,US
2802588,78729,70,"Routine Inspection","13301 N US 183 HWY AUSTIN, TX 78729 ","Main Event",2015-12-27T00:00:00Z,30.444087,-97.785932,1,range_interpolation,13301,"N Us Hwy 183",Austin,TX,"Travis County",78750,US
2802599,78722,78,"Routine Inspection","2219 MANOR RD AUSTIN, TX 78722 ","El Chilito",2015-12-27T00:00:00Z,30.284265,-97.718393,1,range_interpolation,2219,"Manor Rd",Austin,TX,"Travis County",78722,US
2802600,78729,91,"Routine Inspection","13343 N US 183 HWY Unit 350 AUSTIN, TX 78729 ","The Melting Pot",2015-12-27T00:00:00Z,30.461087,-97.79415,0.8,street_center,,"N Us Hwy 183",Austin,TX,"Travis County",78750,US
2802602,78746,100,"Routine Inspection","2802 BEE CAVES RD ROLLINGWOOD, TX 78746 ","RW - Mr. Gatti's",2014-12-28T00:00:00Z,30.271001,-97.788951,0.8,range_interpolation,2802,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
2802604,78701,90,"Routine Inspection","301 E 8TH ST AUSTIN, TX 78701 ","St. David's Episcopal Church",2014-12-28T00:00:00Z,30.269374,-97.739639,0.8,range_interpolation,301,"E 8th St",Austin,TX,"Travis County",78701,US
2802605,78702,97,"Routine Inspection","624 N PLEASANT VALLEY RD AUSTIN, TX 78702 ","Cap Metro Child Care Ctr",2014-12-28T00:00:00Z,30.25832,-97.710498,1,range_interpolation,624,"N Pleasant Valley Rd",Austin,TX,"Travis County",78702,US
2802607,78704,90,"Routine Inspection","4211 S LAMAR BLVD NB AUSTIN, TX 78704 ",Dong-Nai,2014-12-28T00:00:00Z,30.236342,-97.791961,1,range_interpolation,4211,"S Lamar Blvd",Austin,TX,"Travis County",78735,US
2802612,78752,94,"Routine Inspection","6700 MIDDLE FISKVILLE RD AUSTIN, TX 78752 ","Galaxy Highland 10",2015-12-27T00:00:00Z,30.328803,-97.707149,1,range_interpolation,6700,"Middle Fiskville Rd",Austin,TX,"Travis County",78752,US
2802613,78702,96,"Routine Inspection","1400 E 4TH ST AUSTIN, TX 78702 ","Texas Coffee Traders, Inc.",2014-12-28T00:00:00Z,30.262041,-97.729373,1,range_interpolation,1400,"E 4th St",Austin,TX,"Travis County",78702,US
2802615,78724,87,"Routine Inspection","14300 FM 969 RD AUSTIN, TX 78724 ","Forest Bluff Grocery",2015-12-27T00:00:00Z,30.247811,-97.583899,1,range_interpolation,14300,"Fm 969",Austin,TX,"Travis County",78724,US
2802624,78705,100,"Routine Inspection","3706 GUADALUPE ST AUSTIN, TX 78705 ","Starbucks Coffee #9612",2015-12-27T00:00:00Z,30.30208,-97.738698,1,range_interpolation,3706,"Guadalupe St",Austin,TX,"Travis County",78705,US
2802625,78726,97,"Routine Inspection","7301 N FM 620 RD AUSTIN, TX 78726 ","Tokyo Gardens Catering",2015-12-27T00:00:00Z,30.406348,-97.852915,1,range_interpolation,7301,"Fm 620",Austin,TX,"Travis County",78726,US
2802626,78723,89,"Routine Inspection","5706 MANOR RD AUSTIN, TX 78723 ","La Michoacana Meat Market-Taqueria/bakery",2014-12-28T00:00:00Z,30.304715,-97.68141,1,range_interpolation,5706,"Manor Rd",Austin,TX,"Travis County",78723,US
2802628,78749,96,"Routine Inspection","4301 W WILLIAM CANNON DR AUSTIN, TX 78749 ","Costco - Meat Dept.",2014-12-28T00:00:00Z,30.222313,-97.838358,0.8,range_interpolation,4301,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
2802629,78669,70,"Routine Inspection","22000 W SH 71 SPICEWOOD, TX 78669 ","Little Country Diner",2015-12-27T00:00:00Z,30.475472,-98.156407,0.3,place,,,Spicewood,TX,"Burnet County",78669,US
2802633,78741,87,"Routine Inspection","3401 S IH 35 SVRD NB AUSTIN, TX 78741 ","Wyndham Garden Hotel Lounge/Cafe",2014-12-28T00:00:00Z,30.219915,-97.748801,0.8,street_center,,"S I- 35 Svc Rd",Austin,TX,"Travis County",78741,US
2802634,78731,100,"Routine Inspection","7025 VILLAGE CENTER DR AUSTIN, TX 78731 ","Tokyo Garden Catering",2014-12-28T00:00:00Z,30.352342,-97.756208,1,range_interpolation,7025,"Village Center Dr",Austin,TX,"Travis County",78731,US
2802635,78759,100,"Routine Inspection","10710 RESEARCH BLVD SB AUSTIN, TX 78759 ","Tokyo Gardens Catering",2015-12-27T00:00:00Z,30.400569,-97.74643,1,range_interpolation,10710,"Research Blvd",Austin,TX,"Travis County",78759,US
2802638,78750,83,"Routine Inspection","12233 N FM 620 RD AUSTIN, TX 78750 ","R.C. Fowlers Bar & Grill",2014-12-28T00:00:00Z,30.46219,-97.815706,1,range_interpolation,12233,"Fm 620",Austin,TX,"Travis County",78750,US
2802642,78722,96,"Routine Inspection","2307 MANOR RD AUSTIN, TX 78722 ","Vortex, The",2014-12-28T00:00:00Z,30.284314,-97.718097,1,range_interpolation,2307,"Manor Rd",Austin,TX,"Travis County",78722,US
2802649,78759,90,"Routine Inspection","10710 RESEARCH BLVD SB AUSTIN, TX 78759 ","Bombay Bistro",2014-12-28T00:00:00Z,30.400569,-97.74643,1,range_interpolation,10710,"Research Blvd",Austin,TX,"Travis County",78759,US
2802650,78753,78,"Routine Inspection","13000 N IH 35 SVRD SB AUSTIN, TX 78753 ","Sarpino's Pizzeria",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
2802652,78701,78,"Routine Inspection","242 W 2ND ST AUSTIN, TX 78701 ","Jo's Coffee Shop",2014-12-28T00:00:00Z,30.264959,-97.74586,1,range_interpolation,242,"W 2nd St",Austin,TX,"Travis County",78701,US
2802655,78748,94,"Routine Inspection","9300 S IH 35 SVRD SB Bldg B AUSTIN, TX 78748 ","Wal-Mart Supercenter Deli/Bakery",2014-12-28T00:00:00Z,30.16313,-97.786956,0.8,range_interpolation,9300,"S Ih-35",Austin,TX,"Travis County",78744,US
2802656,78730,100,"Routine Inspection","10601 FM 2222 RD Bldg A AUSTIN, TX 78730 ","Pizza Hut",2014-12-28T00:00:00Z,30.393186,-97.843021,1,range_interpolation,10601,"Rm 2222",Austin,TX,"Travis County",78730,US
2802657,78703,97,"Routine Inspection","525 N LAMAR BLVD AUSTIN, TX 78703 ","Whole Foods - Kikka",2014-12-28T00:00:00Z,30.270536,-97.754323,1,range_interpolation,525,"N Lamar Blvd",Austin,TX,"Travis County",78703,US
2802658,78753,91,"Routine Inspection","701 E PARMER LN AUSTIN, TX 78753 ","AFC Sushi # Dell PS 2",2014-12-28T00:00:00Z,30.393419,-97.653441,0.8,street_center,,"E Parmer Ln",Austin,TX,"Travis County",78753,US
2802660,78757,95,"Routine Inspection","8120 RESEARCH BLVD SB Unit 109 AUSTIN, TX 78757 ","Paleteria Y Neveria Las Delisias",2014-12-28T00:00:00Z,30.348229,-97.712588,0.8,range_interpolation,8120,"Research Blvd",Austin,TX,"Travis County",78758,US
2802661,78748,85,"Routine Inspection","9300 S IH 35 SVRD SB Bldg B AUSTIN, TX 78748 ","McDonalds  #31246",2014-12-28T00:00:00Z,30.16313,-97.786956,0.8,range_interpolation,9300,"S Ih-35",Austin,TX,"Travis County",78744,US
2802663,78757,100,"Routine Inspection","8766 RESEARCH BLVD SB AUSTIN, TX 78757 ","Apostolic Praise Center",2014-12-28T00:00:00Z,30.365049,-97.717734,0.8,range_interpolation,8766,"Research Blvd",Austin,TX,"Travis County",78753,US
2802664,78701,92,"Routine Inspection","600 E 3RD ST AUSTIN, TX 78701 ","Moonshine Patio Bar & Grill",2015-12-27T00:00:00Z,30.263818,-97.7382,1,range_interpolation,600,"E 3rd St",Austin,TX,"Travis County",78701,US
2802666,78731,93,"Routine Inspection","6805 N CAPITAL OF TEXAS HWY NB AUSTIN, TX 78731 ","Deli 360",2015-12-27T00:00:00Z,30.363817,-97.78982,1,range_interpolation,6805,"N Capital Of Texas Hwy",Austin,TX,"Travis County",78731,US
2802669,78750,97,"Routine Inspection","13776 N US 183 HWY SB Unit 125 AUSTIN, TX 78750 ","Total Fitness and Nutrition",2014-12-28T00:00:00Z,30.461596,-97.794442,1,range_interpolation,13776,"N Us Hwy 183",Austin,TX,"Travis County",78750,US
2802670,78749,95,"Routine Inspection","9600 ESCARPMENT BLVD AUSTIN, TX 78749 ","Starbucks Coffee #9617",2015-12-27T00:00:00Z,30.223869,-97.871667,0.8,street_center,,"Escarpment Blvd",Austin,TX,"Travis County",78749,US
2802671,78751,92,"Routine Inspection","4700 W GUADALUPE ST AUSTIN, TX 78751 ","Mandola's Italian Market",2014-12-28T00:00:00Z,30.315645,-97.732453,0.9,range_interpolation,4700,"Guadalupe St W",Austin,TX,"Travis County",78751,US
2802673,78729,89,"Routine Inspection","6301 W PARMER LN AUSTIN, TX 78729 ","Starbucks Coffee #9676",2015-12-27T00:00:00Z,30.44561,-97.743633,1,range_interpolation,6301,"W Parmer Ln",Austin,TX,"Williamson County",78729,US
2802676,78617,89,"Routine Inspection","3518 S FM 973 RD AUSTIN, TX 78617 ","Travis Co. - South Rural Community Ctr.",2014-12-28T00:00:00Z,30.199207,-97.641358,0.9,range_interpolation,3518,"Fm 973 S","Del Valle",TX,"Travis County",78617,US
2802680,78613,91,"Routine Inspection","11100 PECAN PARK BLVD AUSTIN, TX 78613 ","Serrano's Cafe Lakeline",2014-12-28T00:00:00Z,30.474541,-97.803342,1,range_interpolation,11100,"Pecan Park Blvd","Cedar Park",TX,"Williamson County",78613,US
2802698,78731,100,"Routine Inspection","4311 SMALL DR AUSTIN, TX 78731 ","L & L Catering",2014-12-28T00:00:00Z,30.342171,-97.777161,1,range_interpolation,4311,"Small Dr",Austin,TX,"Travis County",78731,US
2802706,78701,90,"Routine Inspection","617 W 6TH ST AUSTIN, TX 78701 ","Key Bar",2014-12-28T00:00:00Z,30.269537,-97.748627,1,range_interpolation,617,"W 6th St",Austin,TX,"Travis County",78701,US
2802711,78744,93,"Routine Inspection","7500 S PLEASANT VALLEY RD AUSTIN, TX 78744 ","Perez Elementary",2014-12-28T00:00:00Z,30.186918,-97.746349,0.8,street_center,,"S Pleasant Valley Rd",Austin,TX,"Travis County",78744,US
2802712,78726,92,"Routine Inspection","11521 N FM 620 RD Bunit 350 AUSTIN, TX 78726 ","Jersey Mike's Subs",2014-12-28T00:00:00Z,30.455622,-97.825867,1,range_interpolation,11521,"Fm 620",Austin,TX,"Travis County",78726,US
2802715,78704,78,"Routine Inspection","303 E OLTORF ST AUSTIN, TX 78704 ","Mc Donalds",2014-12-28T00:00:00Z,30.236869,-97.750269,1,range_interpolation,303,"E Oltorf St",Austin,TX,"Travis County",78704,US
2802719,78735,96,"Routine Inspection","6330 W US 290 HWY AUSTIN, TX 78735 ","Pizza Hut",2014-12-28T00:00:00Z,30.235454,-97.860575,1,range_interpolation,6330,"W Us Hwy 290",Austin,TX,"Travis County",78735,US
2802720,78723,98,"Routine Inspection","6307 CAMERON RD AUSTIN, TX 78723 ","Pizza Hut",2014-12-28T00:00:00Z,30.320198,-97.696286,1,range_interpolation,6307,"Cameron Rd",Austin,TX,"Travis County",78723,US
2802722,78727,93,"Routine Inspection","13717 BURNET RD AUSTIN, TX 78727 ","Pizza Hut",2014-12-28T00:00:00Z,30.430314,-97.7007,0.8,street_center,,"Burnet Rd",Austin,TX,"Travis County",78727,US
2802723,78731,100,"Routine Inspection","3435 GREYSTONE DR Unit 101 AUSTIN, TX 78731 ","Pizza Hut",2014-12-28T00:00:00Z,30.357117,-97.747667,1,range_interpolation,3435,"Greystone Dr",Austin,TX,"Travis County",78731,US
2802725,78750,82,"Routine Inspection","13450 N US 183 HWY SB Unit 237 AUSTIN, TX 78750 ","Tino's Greek Cafe",2015-12-27T00:00:00Z,30.447885,-97.790176,0.8,range_interpolation,13450,"N Us Hwy 183",Austin,TX,"Travis County",78750,US
2802739,78704,86,"Routine Inspection","3115 S 1ST ST Bldg B AUSTIN, TX 78704 ","Summer Moon Coffee Bar",2014-12-28T00:00:00Z,30.233697,-97.764743,1,range_interpolation,3115,"S 1st St",Austin,TX,"Travis County",78704,US
2802742,78749,86,"Routine Inspection","4220 W WILLIAM CANNON DR AUSTIN, TX 78749 ","Yaghi's New York Pizzaria",2015-12-27T00:00:00Z,30.221743,-97.837655,1,range_interpolation,4220,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
2802744,78748,88,"Routine Inspection","9300 S IH 35 SVRD SB AUSTIN, TX 78748 ",Subway,2014-12-28T00:00:00Z,30.16313,-97.786956,0.8,range_interpolation,9300,"S Ih-35",Austin,TX,"Travis County",78744,US
2802746,78660,99,"Routine Inspection","1200 W HOWARD LN Bunit O AUSTIN, TX 78660 ","Asian Beverage Corp.",2014-12-28T00:00:00Z,30.424115,-97.67004,1,range_interpolation,1200,"W Howard Ln",Austin,TX,"Travis County",78753,US
2802750,78741,89,"Routine Inspection","2021 E RIVERSIDE DR AUSTIN, TX 78741 ","Pizza Hut",2015-12-27T00:00:00Z,30.240831,-97.727807,1,range_interpolation,2021,"E Riverside Dr",Austin,TX,"Travis County",78741,US
2802754,78734,94,"Routine Inspection","4919 HUDSON BEND RD AUSTIN, TX 78734 ","Los Pinos",2014-12-28T00:00:00Z,30.409757,-97.926304,1,range_interpolation,4919,"Hudson Bend Rd",Austin,TX,"Travis County",78734,US
2802763,78759,92,"Routine Inspection","12636 RESEARCH BLVD SB AUSTIN, TX 78759 ","Pizza Hut #7111",2014-12-28T00:00:00Z,30.429166,-97.760518,1,range_interpolation,12636,"Research Blvd",Austin,TX,"Travis County",78759,US
2802765,78745,100,"Routine Inspection","1901 W WILLIAM CANNON DR AUSTIN, TX 78745 ","Pizza Hut",2014-12-28T00:00:00Z,30.202445,-97.804341,1,range_interpolation,1901,"W William Cannon Dr",Austin,TX,"Travis County",78745,US
2802770,78759,86,"Routine Inspection","8650 SPICEWOOD SPRINGS RD AUSTIN, TX 78759 ","Dynasty Chinese Restaurant",2014-12-28T00:00:00Z,30.433576,-97.771406,1,range_interpolation,8650,"Spicewood Springs Rd",Austin,TX,"Travis County",78759,US
2802776,78756,100,"Routine Inspection","5620 BURNET RD AUSTIN, TX 78756 ","Amy's Ice Cream",2014-12-28T00:00:00Z,30.331517,-97.740131,1,range_interpolation,5620,"Burnet Rd",Austin,TX,"Travis County",78756,US
2802779,78653,88,"Routine Inspection","600 W CARRIE MANOR ST MANOR, TX 78653 ","Travis Co. East Rural Comm. Ctr.",2015-12-27T00:00:00Z,30.338872,-97.555873,0.8,street_center,,"E Carrie Manor St",Manor,TX,"Travis County",78653,US
2802781,78702,92,"Routine Inspection","2100 E 3RD ST AUSTIN, TX 78702 ","A.B.Cantu/Pan-Am Rec. Center",2015-12-27T00:00:00Z,30.258015,-97.720869,1,range_interpolation,2100,"E 3rd St",Austin,TX,"Travis County",78702,US
2802786,78703,76,"Routine Inspection","525 N LAMAR BLVD AUSTIN, TX 78703 ","Whole Foods - Prepared Foods # 1",2015-12-27T00:00:00Z,30.270536,-97.754323,1,range_interpolation,525,"N Lamar Blvd",Austin,TX,"Travis County",78703,US
2802789,78702,97,"Routine Inspection","1144 AIRPORT BLVD AUSTIN, TX 78702 ","Pizza Hut",2014-12-28T00:00:00Z,30.272185,-97.697542,1,range_interpolation,1144,"Airport Blvd",Austin,TX,"Travis County",78702,US
2802793,78727,84,"Routine Inspection","4005 W PARMER LN AUSTIN, TX 78727 ","Austin Grind",2015-12-27T00:00:00Z,30.425358,-97.715283,1,range_interpolation,4005,"W Parmer Ln",Austin,TX,"Travis County",78727,US
2802794,78752,85,"Routine Inspection","7517 CAMERON RD AUSTIN, TX 78752 ","La Hacienda Taqueria Bakery",2014-12-28T00:00:00Z,30.330432,-97.688852,0.8,range_interpolation,7517,"Cameron Rd",Austin,TX,"Travis County",78752,US
2802805,78726,93,"Routine Inspection","11521 N FM 620 RD Bunit 675 AUSTIN, TX 78726 ","Papa John's #928",2014-12-28T00:00:00Z,30.455622,-97.825867,1,range_interpolation,11521,"Fm 620",Austin,TX,"Travis County",78726,US
2802807,78722,84,"Routine Inspection","1400 E 38TH HALF ST AUSTIN, TX 78722 ","Cherrywood ",2014-12-28T00:00:00Z,29.477381,-98.496271,0.8,street_center,,"Belknap Pl","San Antonio",TX,"Bexar County",78212,US
2802812,78702,89,"Routine Inspection","2608 GONZALES ST AUSTIN, TX 78702 ","Zaragosa Recreation Center",2015-12-27T00:00:00Z,30.261576,-97.71238,1,range_interpolation,2608,"Gonzales St",Austin,TX,"Travis County",78702,US
2802814,78734,100,"Routine Inspection","2109 S FM 620 RD LAKEWAY, TX 78734 ","LW - Chicken Express",2014-12-28T00:00:00Z,30.383714,-97.942704,1,range_interpolation,2109,"Fm 620",Austin,TX,"Travis County",78734,US
2802815,78704,93,"Routine Inspection","404 S LAMAR BLVD AUSTIN, TX 78704 ","P. Terry's Burger Stand",2015-12-27T00:00:00Z,30.26226,-97.758152,1,range_interpolation,404,"S Lamar Blvd",Austin,TX,"Travis County",78704,US
2802819,78704,96,"Routine Inspection","3100 S CONGRESS AVE AUSTIN, TX 78704 ","Amy's Ice Cream",2014-12-28T00:00:00Z,30.231599,-97.758894,0.9,range_interpolation,3100,"Congress Ave S",Austin,TX,"Travis County",78704,US
2802824,78757,95,"Routine Inspection","2001 W ANDERSON LN AUSTIN, TX 78757 ","Genuine Joe Coffee House",2014-12-28T00:00:00Z,30.354783,-97.728191,1,range_interpolation,2001,"W Anderson Ln",Austin,TX,"Travis County",78757,US
2802826,78729,100,"Routine Inspection","9422 ANDERSON MILL RD AUSTIN, TX 78729 ","Dream Bakery",2014-12-28T00:00:00Z,30.45004,-97.786622,1,range_interpolation,9422,"Anderson Mill Rd",Austin,TX,"Williamson County",78729,US
2802827,78704,72,"Routine Inspection","3900 S CONGRESS AVE AUSTIN, TX 78704 ","El Borrego de Oro",2014-12-28T00:00:00Z,30.224123,-97.763126,0.9,range_interpolation,3900,"Congress Ave S",Austin,TX,"Travis County",78704,US
2802834,78748,91,"Routine Inspection","2115 ALLRED DR AUSTIN, TX 78748 ","Sam's Town Point",2014-12-28T00:00:00Z,30.172561,-97.82731,1,range_interpolation,2115,"Allred Dr",Austin,TX,"Travis County",78748,US
2802839,78757,84,"Routine Inspection","911 W ANDERSON LN AUSTIN, TX 78757 ","888 Restaurant",2014-12-28T00:00:00Z,30.348577,-97.715202,1,range_interpolation,911,"W Anderson Ln",Austin,TX,"Travis County",78757,US
2802841,78701,92,"Routine Inspection","217 E 6TH ST AUSTIN, TX 78701 ","Soho Lounge",2015-12-27T00:00:00Z,30.267492,-97.741345,1,range_interpolation,217,"E 6th St",Austin,TX,"Travis County",78701,US
2802846,78704,83,"Routine Inspection","1415 S CONGRESS AVE AUSTIN, TX 78704 ","Home Slice Pizza",2014-12-28T00:00:00Z,30.249647,-97.749492,0.9,range_interpolation,1415,"Congress Ave S",Austin,TX,"Travis County",78704,US
2802847,78705,77,"Routine Inspection","1908 GUADALUPE ST AUSTIN, TX 78705 ",Pho,2015-12-27T00:00:00Z,30.281745,-97.742052,1,range_interpolation,1908,"Guadalupe St",Austin,TX,"Travis County",78705,US
2802849,78701,70,"Routine Inspection","258 W 2ND ST AUSTIN, TX 78701 ",Taverna,2015-12-27T00:00:00Z,30.265011,-97.746012,1,range_interpolation,258,"W 2nd St",Austin,TX,"Travis County",78701,US
2802850,78701,100,"Routine Inspection","509 W 11TH ST AUSTIN, TX 78701 ","CJC Snack Bar",2014-12-28T00:00:00Z,30.273885,-97.74573,1,range_interpolation,509,"W 11th St",Austin,TX,"Travis County",78701,US
2802855,78721,98,"Routine Inspection","3613 BLUESTEIN DR AUSTIN, TX 78721 ","Texas Empowerment Academy",2014-12-28T00:00:00Z,30.273664,-97.669342,1,range_interpolation,3613,"Bluestein Dr",Austin,TX,"Travis County",78721,US
2802858,78745,92,"Routine Inspection","5601 BRODIE LN Unit 1700 SUNSET VALLEY, TX 78745 ","SV - Schlotzsky's Deli",2014-12-28T00:00:00Z,30.22748,-97.821254,1,range_interpolation,5601,"Brodie Ln",Austin,TX,"Travis County",78745,US
2802859,78747,100,"Routine Inspection","5604 FM 1327 RD CREEDMOOR, TX 78747 ","Creedmoor Elementary School",2014-12-28T00:00:00Z,30.112505,-97.793941,0.8,range_interpolation,5604,"Fm 1327",Buda,TX,"Hays County",78610,US
2802860,78733,100,"Routine Inspection","8100 FM 2244 RD AUSTIN, TX 78733 ","The Children's Center of Austin",2014-12-28T00:00:00Z,30.312759,-97.850864,1,range_interpolation,8100,"Fm 2244",Austin,TX,"Travis County",78746,US
2802862,78704,93,"Routine Inspection","1718 S CONGRESS AVE AUSTIN, TX 78704 ","Farm To Market Grocery",2014-12-28T00:00:00Z,30.246898,-97.750822,0.9,range_interpolation,1718,"Congress Ave S",Austin,TX,"Travis County",78704,US
2802864,78752,89,"Routine Inspection","6121 N IH 35 SVRD NB AUSTIN, TX 78752 ","Crowne Plaza Austin",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
2802867,78759,88,"Routine Inspection","11654 RESEARCH BLVD SB AUSTIN, TX 78759 ",IHOP,2014-12-28T00:00:00Z,30.418732,-97.747431,1,range_interpolation,11654,"Research Blvd",Austin,TX,"Travis County",78759,US
